Red Bull Ring,Austrian GP,1.5,F1 2020,F1 League Season 1
Rust
1,Liin
2,Rust
3,Hayashi
4,The Vonx
5,theepicpye
6,Pingerz
7,Fried04
8,AwkwardPenguin
9,Delirious_Walrus
10,Reiman
11,Termin
12,Bastian
13,Jetyh
14,Crashneck
15,Charisarian
16,Proton
17,Daktyte
18,LordFlipFlap
19,Electronics
