Thruxton,BTCC Thruxton,.5,AC,AC BTCC
teepap
1,teepap
2,qui gonn JEB
3,stratic
4,CraigMeUp
5,DealerBen
6,QBDLettuce
7,Bluefoxcat
8,Proton29
9,Crashneck
10,Termin
11,FTCR Ingram
12,RTMolov
13,AwkwardPenguin
14,Luke
15,Evan
16,Svensik
17,Jetyh
18,Rubberducky
19,KeBjg
20,Justonemorelevel
21,DODGE26
DNF,Ken-Ohki
