Catalunya,ACC Barcelona,.5,2022-03-19T00:00:00.000Z,ACC,ACC Season 4
Neusor
1,Jack Mekov
2,Neusor
3,LilTimmy
4,B. Bendl
5,Callum McCarthy
6,Shyguy2008
7,macc
8,Crashneck
9,QBDLettuce
10,Evan
11,Callum Fenwick
12,nick
13,Bastian
14,Jetyh
15,Casualgamerguy
16,Fried04
17,JmanTK
18,Sgt Oddball
19,Reece
20,Zachary Cotton
DNF,Matthew Hutcheson
DNF,Woody
