Indianapolis Motor Speedway,Indy 500,2.33,2022-04-16T00:00:00.000Z,AC,Indycar 2022
Jetyh
1,Neusor
2,Keel
3,Termin
4,Edwin Jowett
5,Jetyh
6,Trumpet
7,QBDLettuce
8,Crashneck
9,DODGE26
10,Zixhill
11,Zachary Cotton
DNF,James Pendry
